submission_a,submission_b,assignment_id,token_similarity,line_similarity,length_similarity,typing_speed_gap,idle_ratio_gap,paste_ratio_gap,tab_switch_gap,suspicion_gap,label,risk_level
sub_0074,sub_0077,assignment_007,0.3333,0.0,0.6436,9,0.11,0.0,2,14,0,low
sub_0074,sub_1061,assignment_007,0.4211,0.0,0.9453,53,0.23,0.73,7,65,0,low
sub_0074,sub_1062,assignment_007,0.4444,0.0714,0.9504,57,0.27,0.8,9,70,0,low
sub_0074,sub_1063,assignment_007,0.45,0.0,0.8176,49,0.19,0.68,6,61,0,low
sub_0074,sub_1064,assignment_007,0.4211,0.0,0.9308,55,0.25,0.76,8,68,0,low
sub_0074,sub_1065,assignment_007,0.2105,0.0667,0.9421,47,0.16,0.64,5,57,0,low
sub_0074,sub_1066,assignment_007,0.1905,0.1,0.8963,60,0.3,0.83,10,73,0,low
sub_0074,sub_1067,assignment_007,0.4091,0.0,0.4187,51,0.21,0.71,7,64,0,low
sub_0074,sub_1068,assignment_007,0.4545,0.0,0.4321,56,0.26,0.78,8,69,0,low
sub_0074,sub_1069,assignment_007,0.4444,0.0,0.7273,48,0.18,0.67,6,60,0,low
sub_0074,sub_1070,assignment_007,0.4737,0.0,0.8099,62,0.32,0.85,11,75,0,low
sub_0075,sub_0076,assignment_007,0.3043,0.0,0.5556,5,0.04,0.02,0,6,0,low
sub_0075,sub_0077,assignment_007,0.5652,0.0,0.766,2,0.02,0.01,1,2,0,low
sub_0075,sub_1061,assignment_007,0.2917,0.0,0.8889,46,0.32,0.74,8,77,0,low
sub_0075,sub_1062,assignment_007,0.3043,0.0769,0.7986,50,0.36,0.81,10,82,0,low
sub_0075,sub_1063,assignment_007,0.375,0.0,0.973,42,0.28,0.69,7,73,0,low
sub_0075,sub_1064,assignment_007,0.2917,0.0,0.9028,48,0.34,0.77,9,80,0,low
sub_0075,sub_1065,assignment_007,0.35,0.0,0.7917,40,0.25,0.65,6,69,0,low
sub_0075,sub_1066,assignment_007,0.381,0.0,0.9375,53,0.39,0.84,11,85,0,low
sub_0075,sub_1067,assignment_007,0.5217,0.0,0.4983,44,0.3,0.72,8,76,0,low
sub_0075,sub_1068,assignment_007,0.5652,0.0,0.5143,49,0.35,0.79,9,81,0,low
sub_0075,sub_1069,assignment_007,0.3043,0.0,0.6111,41,0.27,0.68,7,72,0,low
sub_0075,sub_1070,assignment_007,0.3913,0.0,0.6806,55,0.41,0.86,12,87,0,low
sub_0076,sub_0077,assignment_007,0.3043,0.0,0.4255,7,0.06,0.01,1,8,0,low
sub_0076,sub_1061,assignment_007,0.5625,0.1111,0.625,51,0.28,0.72,8,71,0,low
sub_0076,sub_1062,assignment_007,0.3333,0.0,0.6957,55,0.32,0.79,10,76,0,low
sub_0076,sub_1063,assignment_007,0.5,0.1,0.5405,47,0.24,0.67,7,67,0,low
sub_0076,sub_1064,assignment_007,0.3889,0.0,0.6154,53,0.3,0.75,9,74,0,low
sub_0076,sub_1065,assignment_007,0.2353,0.0,0.7018,45,0.21,0.63,6,63,0,low
sub_0076,sub_1066,assignment_007,0.2105,0.0,0.5926,58,0.35,0.82,11,79,0,low
sub_0076,sub_1067,assignment_007,0.45,0.0833,0.2768,49,0.26,0.7,8,70,0,low
sub_0076,sub_1068,assignment_007,0.3636,0.0,0.2857,54,0.31,0.77,9,75,0,low
sub_0076,sub_1069,assignment_007,0.7143,0.2,0.9091,46,0.23,0.66,7,66,0,medium
sub_0076,sub_1070,assignment_007,0.7333,0.0,0.8163,60,0.37,0.84,12,81,0,medium
sub_0077,sub_1061,assignment_007,0.4091,0.0,0.6809,44,0.34,0.73,9,79,0,low
sub_0077,sub_1062,assignment_007,0.3636,0.0,0.6117,48,0.38,0.8,11,84,0,low
sub_0077,sub_1063,assignment_007,0.375,0.0,0.7872,40,0.3,0.68,8,75,0,low
sub_0077,sub_1064,assignment_007,0.2917,0.0,0.6915,46,0.36,0.76,10,82,0,low
sub_0077,sub_1065,assignment_007,0.35,0.0,0.6064,38,0.27,0.64,7,71,0,low
sub_0077,sub_1066,assignment_007,0.381,0.0,0.7181,51,0.41,0.83,12,87,0,low
sub_0077,sub_1067,assignment_007,0.5217,0.0,0.6505,42,0.32,0.71,9,78,0,low
sub_0077,sub_1068,assignment_007,0.5652,0.0,0.6714,47,0.37,0.78,10,83,0,low
sub_0077,sub_1069,assignment_007,0.3043,0.0,0.4681,39,0.29,0.67,8,74,0,low
sub_0077,sub_1070,assignment_007,0.4545,0.0,0.5213,53,0.43,0.85,13,89,0,low
sub_1061,sub_1062,assignment_007,0.5625,0.0,0.8984,4,0.04,0.07,2,5,1,low
sub_1061,sub_1063,assignment_007,0.4,0.1538,0.8649,4,0.04,0.05,1,4,1,low
sub_1061,sub_1064,assignment_007,0.3,0.0,0.9846,2,0.02,0.03,1,3,1,low
sub_1061,sub_1065,assignment_007,0.2222,0.0,0.8906,6,0.07,0.09,2,8,1,low
sub_1061,sub_1066,assignment_007,0.2,0.0,0.9481,7,0.07,0.1,3,8,1,low
sub_1061,sub_1067,assignment_007,0.4286,0.1333,0.4429,2,0.02,0.02,0,1,1,low
sub_1061,sub_1068,assignment_007,0.3478,0.0,0.4571,3,0.03,0.05,1,4,1,low
sub_1061,sub_1069,assignment_007,0.3889,0.0,0.6875,5,0.05,0.06,1,5,1,low
sub_1061,sub_1070,assignment_007,0.5,0.0,0.7656,9,0.09,0.12,4,10,1,low
sub_1062,sub_1063,assignment_007,0.2857,0.0,0.777,8,0.08,0.12,3,9,1,low
sub_1062,sub_1064,assignment_007,0.3158,0.0,0.8846,2,0.02,0.04,1,2,1,low
sub_1062,sub_1065,assignment_007,0.1667,0.0714,0.9913,10,0.11,0.16,4,13,1,low
sub_1062,sub_1066,assignment_007,0.0952,0.0,0.8519,3,0.03,0.03,1,3,1,low
sub_1062,sub_1067,assignment_007,0.381,0.0,0.3979,6,0.06,0.09,2,6,1,low
sub_1062,sub_1068,assignment_007,0.3043,0.0,0.4107,1,0.01,0.02,1,1,1,low
sub_1062,sub_1069,assignment_007,0.4118,0.0,0.7652,9,0.09,0.13,3,10,1,low
sub_1062,sub_1070,assignment_007,0.3684,0.0,0.8522,5,0.05,0.05,2,5,1,low
sub_1063,sub_1064,assignment_007,0.5556,0.0,0.8784,6,0.06,0.08,2,7,1,low
sub_1063,sub_1065,assignment_007,0.2,0.0,0.7703,2,0.03,0.04,1,4,1,low
sub_1063,sub_1066,assignment_007,0.2381,0.0,0.9122,11,0.11,0.15,4,12,1,low
sub_1063,sub_1067,assignment_007,0.3913,0.2,0.5121,2,0.02,0.03,1,3,1,low
sub_1063,sub_1068,assignment_007,0.4348,0.0,0.5286,7,0.07,0.1,2,8,1,low
sub_1063,sub_1069,assignment_007,0.5,0.1,0.5946,1,0.01,0.01,0,1,1,low
sub_1063,sub_1070,assignment_007,0.5263,0.0,0.6622,13,0.13,0.17,5,14,1,low
sub_1064,sub_1065,assignment_007,0.1579,0.0,0.8769,8,0.09,0.12,3,11,1,low
sub_1064,sub_1066,assignment_007,0.1429,0.0,0.963,5,0.05,0.07,2,5,1,low
sub_1064,sub_1067,assignment_007,0.3636,0.0,0.4498,4,0.04,0.05,1,4,1,low
sub_1064,sub_1068,assignment_007,0.3478,0.0,0.4643,1,0.01,0.02,0,1,1,low
sub_1064,sub_1069,assignment_007,0.3889,0.0,0.6769,7,0.07,0.09,2,8,1,low
sub_1064,sub_1070,assignment_007,0.35,0.0,0.7538,7,0.07,0.09,3,7,1,low
sub_1065,sub_1066,assignment_007,0.6667,0.0,0.8444,13,0.14,0.19,5,16,1,medium
sub_1065,sub_1067,assignment_007,0.4444,0.0,0.3945,4,0.05,0.07,2,7,1,low
sub_1065,sub_1068,assignment_007,0.35,0.0,0.4071,9,0.1,0.14,3,12,1,low
sub_1065,sub_1069,assignment_007,0.1667,0.0,0.7719,1,0.02,0.03,1,3,1,low
sub_1065,sub_1070,assignment_007,0.15,0.0,0.8596,15,0.16,0.21,6,18,1,low
sub_1066,sub_1067,assignment_007,0.4,0.0,0.4671,9,0.09,0.12,3,9,1,low
sub_1066,sub_1068,assignment_007,0.381,0.0,0.4821,4,0.04,0.05,2,4,1,low
sub_1066,sub_1069,assignment_007,0.15,0.0,0.6519,12,0.12,0.16,4,13,1,low
sub_1066,sub_1070,assignment_007,0.1905,0.0,0.7259,2,0.02,0.02,1,2,1,low
sub_1067,sub_1068,assignment_007,0.6667,0.0,0.9689,5,0.05,0.07,1,5,1,medium
sub_1067,sub_1069,assignment_007,0.45,0.0833,0.3045,3,0.03,0.04,1,4,1,low
sub_1067,sub_1070,assignment_007,0.3478,0.0,0.3391,11,0.11,0.14,4,11,1,low
sub_1068,sub_1069,assignment_007,0.3043,0.0,0.3143,8,0.08,0.11,2,9,1,low
sub_1068,sub_1070,assignment_007,0.3913,0.0,0.35,6,0.06,0.07,3,6,1,low
sub_1069,sub_1070,assignment_007,0.625,0.0,0.898,14,0.14,0.18,5,15,1,medium
sub_0078,sub_0079,assignment_008,0.0476,0.0,0.4684,5,0.04,0.01,1,4,0,low
sub_0078,sub_0080,assignment_008,0.05,0.0,0.4051,3,0.02,0.02,0,2,0,low
sub_0078,sub_0081,assignment_008,0.2727,0.0,0.4593,7,0.07,0.01,2,10,0,low
sub_0078,sub_0082,assignment_008,0.4737,0.0909,0.6991,2,0.01,0.02,1,3,0,low
sub_0078,sub_0083,assignment_008,0.2083,0.0,0.4489,9,0.1,0.02,1,14,0,low
sub_0078,sub_0084,assignment_008,0.2273,0.0769,0.6583,4,0.01,0.01,0,1,0,low
sub_0078,sub_0085,assignment_008,0.3684,0.0909,0.908,1,0.03,0.0,1,6,0,low
sub_0078,sub_0086,assignment_008,0.1,0.0,0.7975,6,0.08,0.01,2,12,0,low
sub_0078,sub_0087,assignment_008,0.2381,0.0,0.6991,1,0.03,0.02,0,4,0,low
sub_0078,sub_0088,assignment_008,0.1429,0.0,0.6709,2,0.02,0.01,1,3,0,low
sub_0078,sub_1071,assignment_008,0.7333,0.0909,0.9518,38,0.3,0.74,11,83,0,medium
sub_0078,sub_1072,assignment_008,0.75,0.0909,0.6991,35,0.27,0.69,10,79,0,medium
sub_0078,sub_1073,assignment_008,0.0455,0.0,0.6329,41,0.33,0.8,13,88,0,low
sub_0078,sub_1074,assignment_008,0.0455,0.0,0.8481,36,0.28,0.71,9,80,0,low
sub_0078,sub_1075,assignment_008,0.35,0.25,0.6077,32,0.24,0.66,8,74,0,low
sub_0078,sub_1076,assignment_008,0.3043,0.0,0.4389,39,0.31,0.77,12,86,0,low
sub_0078,sub_1077,assignment_008,0.2174,0.0,0.5563,34,0.25,0.68,9,77,0,low
sub_0078,sub_1078,assignment_008,0.25,0.0,0.4202,37,0.29,0.75,11,82,0,low
sub_0078,sub_1079,assignment_008,0.1739,0.0,0.5809,40,0.32,0.79,13,87,0,low
sub_0078,sub_1080,assignment_008,0.1538,0.0,0.632,33,0.26,0.67,10,76,0,low
sub_0079,sub_0080,assignment_008,0.0625,0.0,0.8649,2,0.06,0.01,1,6,0,low
sub_0079,sub_0081,assignment_008,0.0435,0.0,0.2151,2,0.03,0.02,1,6,0,low
sub_0079,sub_0082,assignment_008,0.0435,0.0,0.3274,7,0.03,0.01,2,7,0,low
sub_0079,sub_0083,assignment_008,0.087,0.0,0.2102,4,0.06,0.03,0,10,0,low
sub_0079,sub_0084,assignment_008,0.15,0.0,0.3083,1,0.05,0.0,1,3,0,low
sub_0079,sub_0085,assignment_008,0.0476,0.0,0.4253,4,0.01,0.01,0,2,0,low
sub_0079,sub_0086,assignment_008,0.2,0.0,0.5873,1,0.04,0.02,1,8,0,low
sub_0079,sub_0087,assignment_008,0.1,0.0,0.3274,6,0.07,0.01,1,8,0,low
sub_0079,sub_0088,assignment_008,0.1111,0.0,0.6981,3,0.02,0.0,0,1,0,low
sub_0079,sub_1071,assignment_008,0.0476,0.0,0.4458,43,0.26,0.75,10,79,0,low
sub_0079,sub_1072,assignment_008,0.0435,0.0,0.3274,40,0.23,0.7,9,75,0,low
sub_0079,sub_1073,assignment_008,0.9,0.5,0.74,46,0.29,0.81,12,84,0,high
sub_0079,sub_1074,assignment_008,0.7273,0.0,0.5522,41,0.24,0.72,8,76,0,medium
sub_0079,sub_1075,assignment_008,0.0455,0.0,0.2846,37,0.2,0.67,7,70,0,low
sub_0079,sub_1076,assignment_008,0.04,0.0,0.2056,44,0.27,0.78,11,82,0,low
sub_0079,sub_1077,assignment_008,0.0909,0.0,0.2606,39,0.21,0.69,8,73,0,low
sub_0079,sub_1078,assignment_008,0.0833,0.0,0.1968,42,0.25,0.76,10,78,0,low
sub_0079,sub_1079,assignment_008,0.15,0.0,0.2721,45,0.28,0.8,12,83,0,low
sub_0079,sub_1080,assignment_008,0.1818,0.0,0.296,38,0.22,0.68,9,72,0,low
sub_0080,sub_0081,assignment_008,0.0455,0.0,0.186,4,0.09,0.03,2,12,0,low
sub_0080,sub_0082,assignment_008,0.0455,0.0,0.2832,5,0.03,0.0,1,1,0,low
sub_0080,sub_0083,assignment_008,0.0909,0.0,0.1818,6,0.12,0.04,1,16,0,low
sub_0080,sub_0084,assignment_008,0.1,0.0,0.2667,1,0.01,0.01,0,3,0,low
sub_0080,sub_0085,assignment_008,0.05,0.0,0.3678,2,0.05,0.02,1,8,0,low
sub_0080,sub_0086,assignment_008,0.1333,0.0,0.5079,3,0.1,0.03,2,14,0,low
sub_0080,sub_0087,assignment_008,0.05,0.0,0.2832,4,0.01,0.0,0,2,0,low
sub_0080,sub_0088,assignment_008,0.0556,0.0,0.6038,1,0.04,0.01,1,5,0,low
sub_0080,sub_1071,assignment_008,0.1053,0.0,0.3855,41,0.32,0.76,11,85,0,low
sub_0080,sub_1072,assignment_008,0.0455,0.0,0.2832,38,0.29,0.71,10,81,0,low
sub_0080,sub_1073,assignment_008,0.0588,0.0,0.64,44,0.35,0.82,13,90,0,low
sub_0080,sub_1074,assignment_008,0.0588,0.0,0.4776,39,0.3,0.73,9,82,0,low
sub_0080,sub_1075,assignment_008,0.1,0.0,0.2462,35,0.26,0.68,8,76,0,low
sub_0080,sub_1076,assignment_008,0.0417,0.0,0.1778,42,0.33,0.79,12,88,0,low
sub_0080,sub_1077,assignment_008,0.0952,0.0,0.2254,37,0.27,0.7,9,79,0,low
sub_0080,sub_1078,assignment_008,0.087,0.0,0.1702,40,0.31,0.77,11,84,0,low
sub_0080,sub_1079,assignment_008,0.1,0.0,0.2353,43,0.34,0.81,13,89,0,low
sub_0080,sub_1080,assignment_008,0.087,0.0,0.256,36,0.28,0.69,10,78,0,low
sub_0081,sub_0082,assignment_008,0.3043,0.0,0.657,9,0.06,0.03,3,13,0,low
sub_0081,sub_0083,assignment_008,0.3478,0.0,0.9773,2,0.03,0.01,1,4,0,low
sub_0081,sub_0084,assignment_008,0.2083,0.0,0.6977,3,0.08,0.02,2,9,0,low
sub_0081,sub_0085,assignment_008,0.4,0.0,0.5058,6,0.04,0.01,1,4,0,low
sub_0081,sub_0086,assignment_008,0.0435,0.0,0.3663,1,0.01,0.0,0,2,0,low
sub_0081,sub_0087,assignment_008,0.2174,0.0,0.657,8,0.1,0.03,2,14,0,low
sub_0081,sub_0088,assignment_008,0.0833,0.0,0.3081,5,0.05,0.02,1,7,0,low
sub_0081,sub_1071,assignment_008,0.2174,0.0,0.4826,45,0.23,0.73,9,73,0,low
sub_0081,sub_1072,assignment_008,0.4286,0.0714,0.657,42,0.2,0.68,8,69,0,low
sub_0081,sub_1073,assignment_008,0.087,0.0,0.2907,48,0.26,0.79,11,78,0,low
sub_0081,sub_1074,assignment_008,0.087,0.0833,0.3895,43,0.21,0.7,7,70,0,low
sub_0081,sub_1075,assignment_008,0.7059,0.125,0.7558,39,0.17,0.65,6,64,0,medium
sub_0081,sub_1076,assignment_008,0.7778,0.125,0.9556,46,0.24,0.76,10,76,0,medium
sub_0081,sub_1077,assignment_008,0.3636,0.0,0.8256,41,0.18,0.67,7,67,0,low
sub_0081,sub_1078,assignment_008,0.3913,0.0,0.9149,44,0.22,0.74,9,72,0,low
sub_0081,sub_1079,assignment_008,0.2609,0.0625,0.7907,47,0.25,0.78,11,77,0,low
sub_0081,sub_1080,assignment_008,0.1429,0.0,0.7267,40,0.19,0.66,8,66,0,low
sub_0082,sub_0083,assignment_008,0.1923,0.0,0.642,11,0.09,0.04,2,17,0,low
sub_0082,sub_0084,assignment_008,0.16,0.0,0.9417,6,0.02,0.01,1,4,0,low
sub_0082,sub_0085,assignment_008,0.3333,0.0909,0.7699,3,0.02,0.02,2,9,0,low
sub_0082,sub_0086,assignment_008,0.0909,0.0,0.5575,8,0.07,0.03,3,15,0,low
sub_0082,sub_0087,assignment_008,0.2174,0.0,1.0,1,0.04,0.0,1,1,0,low
sub_0082,sub_0088,assignment_008,0.1304,0.0,0.469,4,0.01,0.01,2,6,0,low
sub_0082,sub_1071,assignment_008,0.4,0.0,0.7345,36,0.29,0.76,12,86,0,low
sub_0082,sub_1072,assignment_008,0.5,0.0,1.0,33,0.26,0.71,11,82,0,low
sub_0082,sub_1073,assignment_008,0.087,0.0,0.4425,39,0.32,0.82,14,91,0,low
sub_0082,sub_1074,assignment_008,0.087,0.0,0.5929,34,0.27,0.73,10,83,0,low
sub_0082,sub_1075,assignment_008,0.2609,0.0,0.8692,30,0.23,0.68,9,77,0,low
sub_0082,sub_1076,assignment_008,0.4545,0.0714,0.6278,37,0.3,0.79,13,89,0,low
sub_0082,sub_1077,assignment_008,0.2,0.0,0.7958,32,0.24,0.7,10,80,0,low
sub_0082,sub_1078,assignment_008,0.28,0.0,0.6011,35,0.28,0.77,12,85,0,low
sub_0082,sub_1079,assignment_008,0.2083,0.0,0.8309,38,0.31,0.81,14,90,0,low
sub_0082,sub_1080,assignment_008,0.1852,0.0,0.904,31,0.25,0.69,11,79,0,low
sub_0083,sub_0084,assignment_008,0.2,0.0,0.6818,5,0.11,0.03,1,13,0,low
sub_0083,sub_0085,assignment_008,0.2083,0.0,0.4943,8,0.07,0.02,0,8,0,low
sub_0083,sub_0086,assignment_008,0.0417,0.0,0.358,3,0.02,0.01,1,2,0,low
sub_0083,sub_0087,assignment_008,0.3182,0.0,0.642,10,0.13,0.04,1,18,0,low
sub_0083,sub_0088,assignment_008,0.0385,0.0,0.3011,7,0.08,0.03,0,11,0,low
sub_0083,sub_1071,assignment_008,0.16,0.0,0.4716,47,0.2,0.72,10,69,0,low
sub_0083,sub_1072,assignment_008,0.2917,0.0,0.642,44,0.17,0.67,9,65,0,low
sub_0083,sub_1073,assignment_008,0.0833,0.0,0.2841,50,0.23,0.78,12,74,0,low
sub_0083,sub_1074,assignment_008,0.0833,0.0,0.3807,45,0.18,0.69,8,66,0,low
sub_0083,sub_1075,assignment_008,0.3043,0.0,0.7386,41,0.14,0.64,7,60,0,low
sub_0083,sub_1076,assignment_008,0.32,0.0,0.9778,48,0.21,0.75,11,72,0,low
sub_0083,sub_1077,assignment_008,0.9375,0.5556,0.8068,43,0.15,0.66,8,63,0,high
sub_0083,sub_1078,assignment_008,0.8333,0.0,0.9362,46,0.19,0.73,10,68,0,medium
sub_0083,sub_1079,assignment_008,0.2,0.0,0.7727,49,0.22,0.77,12,73,0,low
sub_0083,sub_1080,assignment_008,0.1379,0.0,0.7102,42,0.16,0.65,9,62,0,low
sub_0084,sub_0085,assignment_008,0.1739,0.0,0.725,3,0.04,0.01,1,5,0,low
sub_0084,sub_0086,assignment_008,0.0455,0.0,0.525,2,0.09,0.02,2,11,0,low
sub_0084,sub_0087,assignment_008,0.1739,0.0,0.9417,5,0.02,0.01,0,5,0,low
sub_0084,sub_0088,assignment_008,0.087,0.0,0.4417,2,0.03,0.0,1,2,0,low
sub_0084,sub_1071,assignment_008,0.125,0.0,0.6917,42,0.31,0.75,11,82,0,low
sub_0084,sub_1072,assignment_008,0.2083,0.0,0.9417,39,0.28,0.7,10,78,0,low
sub_0084,sub_1073,assignment_008,0.1429,0.0,0.4167,45,0.34,0.81,13,87,0,low
sub_0084,sub_1074,assignment_008,0.1429,0.0,0.5583,40,0.29,0.72,9,79,0,low
sub_0084,sub_1075,assignment_008,0.2174,0.0625,0.9231,36,0.25,0.67,8,73,0,low
sub_0084,sub_1076,assignment_008,0.1923,0.0,0.6667,43,0.32,0.78,12,85,0,low
sub_0084,sub_1077,assignment_008,0.2083,0.0,0.8451,38,0.26,0.69,9,76,0,low
sub_0084,sub_1078,assignment_008,0.1923,0.0,0.6383,41,0.3,0.76,11,81,0,low
sub_0084,sub_1079,assignment_008,0.8667,0.3333,0.8824,44,0.33,0.8,13,86,0,high
sub_0084,sub_1080,assignment_008,0.6316,0.0,0.96,37,0.27,0.68,10,75,0,medium
sub_0085,sub_0086,assignment_008,0.0476,0.0,0.7241,5,0.05,0.01,1,6,0,low
sub_0085,sub_0087,assignment_008,0.2381,0.0,0.7699,2,0.06,0.02,1,10,0,low
sub_0085,sub_0088,assignment_008,0.1429,0.0,0.6092,1,0.01,0.01,0,3,0,low
sub_0085,sub_1071,assignment_008,0.3,0.0,0.954,39,0.27,0.74,10,77,0,low
sub_0085,sub_1072,assignment_008,0.3333,0.0,0.7699,36,0.24,0.69,9,73,0,low
sub_0085,sub_1073,assignment_008,0.0455,0.0,0.5747,42,0.3,0.8,12,82,0,low
sub_0085,sub_1074,assignment_008,0.0455,0.0,0.7701,37,0.25,0.71,8,74,0,low
sub_0085,sub_1075,assignment_008,0.4211,0.0,0.6692,33,0.21,0.66,7,68,0,low
sub_0085,sub_1076,assignment_008,0.4286,0.0,0.4833,40,0.28,0.77,11,80,0,low
sub_0085,sub_1077,assignment_008,0.2174,0.0,0.6127,35,0.22,0.68,8,71,0,low
sub_0085,sub_1078,assignment_008,0.25,0.0,0.4628,38,0.26,0.75,10,76,0,low
sub_0085,sub_1079,assignment_008,0.1739,0.0,0.6397,41,0.29,0.79,12,81,0,low
sub_0085,sub_1080,assignment_008,0.1111,0.0,0.696,34,0.23,0.67,9,70,0,low
sub_0086,sub_0087,assignment_008,0.0476,0.0,0.5575,7,0.11,0.03,2,16,0,low
sub_0086,sub_0088,assignment_008,0.1111,0.0,0.8413,4,0.06,0.02,1,9,0,low
sub_0086,sub_1071,assignment_008,0.1,0.0,0.759,44,0.22,0.73,9,71,0,low
sub_0086,sub_1072,assignment_008,0.0909,0.0,0.5575,41,0.19,0.68,8,67,0,low
sub_0086,sub_1073,assignment_008,0.1875,0.0,0.7937,47,0.25,0.79,11,76,0,low
sub_0086,sub_1074,assignment_008,0.1875,0.0,0.9403,42,0.2,0.7,7,68,0,low
sub_0086,sub_1075,assignment_008,0.0455,0.0,0.4846,38,0.16,0.65,6,62,0,low
sub_0086,sub_1076,assignment_008,0.04,0.0,0.35,45,0.23,0.76,10,74,0,low
sub_0086,sub_1077,assignment_008,0.0435,0.0,0.4437,40,0.17,0.67,7,65,0,low
sub_0086,sub_1078,assignment_008,0.04,0.0,0.3351,43,0.21,0.74,9,70,0,low
sub_0086,sub_1079,assignment_008,0.0455,0.0,0.4632,46,0.24,0.78,11,75,0,low
sub_0086,sub_1080,assignment_008,0.04,0.0,0.504,39,0.18,0.66,8,64,0,low
sub_0087,sub_0088,assignment_008,0.0435,0.0,0.469,3,0.05,0.01,1,7,0,low
sub_0087,sub_1071,assignment_008,0.1818,0.0,0.7345,37,0.33,0.76,11,87,0,low
sub_0087,sub_1072,assignment_008,0.2174,0.0,1.0,34,0.3,0.71,10,83,0,low
sub_0087,sub_1073,assignment_008,0.0952,0.0,0.4425,40,0.36,0.82,13,92,0,low
sub_0087,sub_1074,assignment_008,0.15,0.0,0.5929,35,0.31,0.73,9,84,0,low
sub_0087,sub_1075,assignment_008,0.2273,0.0,0.8692,31,0.27,0.68,8,78,0,low
sub_0087,sub_1076,assignment_008,0.2,0.0,0.6278,38,0.34,0.79,12,90,0,low
sub_0087,sub_1077,assignment_008,0.3333,0.0,0.7958,33,0.28,0.7,9,81,0,low
sub_0087,sub_1078,assignment_008,0.3043,0.0,0.6011,36,0.32,0.77,11,86,0,low
sub_0087,sub_1079,assignment_008,0.1739,0.0,0.8309,39,0.35,0.81,13,91,0,low
sub_0087,sub_1080,assignment_008,0.1111,0.0,0.904,32,0.29,0.69,10,80,0,low
sub_0088,sub_1071,assignment_008,0.1429,0.0,0.6386,40,0.28,0.75,10,80,0,low
sub_0088,sub_1072,assignment_008,0.1304,0.0,0.469,37,0.25,0.7,9,76,0,low
sub_0088,sub_1073,assignment_008,0.1053,0.0,0.9434,43,0.31,0.81,12,85,0,low
sub_0088,sub_1074,assignment_008,0.1053,0.0,0.791,38,0.26,0.72,8,77,0,low
sub_0088,sub_1075,assignment_008,0.087,0.0,0.4077,34,0.22,0.67,7,71,0,low
sub_0088,sub_1076,assignment_008,0.12,0.0,0.2944,41,0.29,0.78,11,83,0,low
sub_0088,sub_1077,assignment_008,0.04,0.0,0.3732,36,0.23,0.69,8,74,0,low
sub_0088,sub_1078,assignment_008,0.0769,0.0,0.2819,39,0.27,0.76,10,79,0,low
sub_0088,sub_1079,assignment_008,0.087,0.0,0.3897,42,0.3,0.8,12,84,0,low
sub_0088,sub_1080,assignment_008,0.0769,0.0,0.424,35,0.24,0.68,9,73,0,low
sub_1071,sub_1072,assignment_008,0.6471,0.0909,0.7345,3,0.03,0.05,1,4,1,medium
sub_1071,sub_1073,assignment_008,0.0455,0.0,0.6024,3,0.03,0.06,2,5,1,low
sub_1071,sub_1074,assignment_008,0.0455,0.0,0.8072,2,0.02,0.03,2,3,1,low
sub_1071,sub_1075,assignment_008,0.2857,0.0,0.6385,6,0.06,0.08,3,9,1,low
sub_1071,sub_1076,assignment_008,0.25,0.0,0.4611,1,0.01,0.03,1,3,1,low
sub_1071,sub_1077,assignment_008,0.1667,0.0,0.5845,4,0.05,0.06,2,6,1,low
sub_1071,sub_1078,assignment_008,0.2,0.0,0.4415,1,0.01,0.01,0,1,1,low
sub_1071,sub_1079,assignment_008,0.125,0.0,0.6103,2,0.02,0.05,2,4,1,low
sub_1071,sub_1080,assignment_008,0.1111,0.0,0.664,5,0.04,0.07,1,7,1,low
sub_1072,sub_1073,assignment_008,0.087,0.0,0.4425,6,0.06,0.11,3,9,1,low
sub_1072,sub_1074,assignment_008,0.087,0.1111,0.5929,1,0.01,0.02,1,1,1,low
sub_1072,sub_1075,assignment_008,0.3182,0.0,0.8692,3,0.03,0.03,2,5,1,low
sub_1072,sub_1076,assignment_008,0.4545,0.3636,0.6278,4,0.04,0.08,2,7,1,low
sub_1072,sub_1077,assignment_008,0.3043,0.0,0.7958,1,0.02,0.01,1,2,1,low
sub_1072,sub_1078,assignment_008,0.3913,0.0769,0.6011,2,0.02,0.06,1,3,1,low
sub_1072,sub_1079,assignment_008,0.2609,0.0769,0.8309,5,0.05,0.1,3,8,1,low
sub_1072,sub_1080,assignment_008,0.1429,0.0,0.904,2,0.01,0.02,0,3,1,low
sub_1073,sub_1074,assignment_008,0.8182,0.0,0.7463,5,0.05,0.09,4,8,1,medium
sub_1073,sub_1075,assignment_008,0.0435,0.0,0.3846,9,0.09,0.14,5,14,1,low
sub_1073,sub_1076,assignment_008,0.08,0.0,0.2778,2,0.02,0.03,1,2,1,low
sub_1073,sub_1077,assignment_008,0.087,0.0,0.3521,7,0.08,0.12,4,11,1,low
sub_1073,sub_1078,assignment_008,0.125,0.0,0.266,4,0.04,0.05,2,6,1,low
sub_1073,sub_1079,assignment_008,0.2,0.0,0.3676,1,0.01,0.01,0,1,1,low
sub_1073,sub_1080,assignment_008,0.1739,0.0,0.4,8,0.07,0.13,3,12,1,low
sub_1074,sub_1075,assignment_008,0.0435,0.0,0.5154,4,0.04,0.05,1,6,1,low
